progress;finished;duration;experience;oss_experience;repo_name;PR_amount;role;role_text;job;is_daily_job;testing;test_kind;test_kind_text;test_coverage_kind;test_coverage_kind_text;code_coverage_aware;code_coverage_amount;code_coverage_location;test_tooling;PR_comments;PR_comments_kind;PR_comments_count_tests;PR_comments_count_code_quality;PR_comments_count_defect;PR_comments_kind_other;reviewers;CR_checklist;CR_checklist_location;PR_checks;PR_checks_type;PR_checks_type_other;how_CR_helps;use_asats;asats_name;gha_or_apps;gha_type;which_app;CI_workflows;CI_configuration;CI_when_how_check;CI_situation;any_bots;which_bots;newcomer_guidelines;building_guidelines;quote_consent;archive_consent;job_academia;job_industry;job_oss;job_other;test_kind_unit;test_kind_integration;test_kind_validation;test_kind_system;test_kind_other;tc_kind_line;tc_kind_branch;tc_kind_mutation;tc_kind_other
100.0;TRUE;1282;3 to 6 years;3 to 6 years ago;DSharpPlus/DSharpPlus;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer / Infrastructure Leader;Open Source Software,Other;Yes;Yes;Validation testing;;Other (Please specify in the text box below);None;No, this information is not on the GitHub page of the project.;;;.NET SDK;2 received, 1 given;Other (Please specify the subject and number of comments in the text box below);;;;Has it been tested (3);1;No.;;Yes;Build checks;;Manual code reviews allow us to ensure that we're only improving the efficiency or functionality of our current codebase.;No.;;Yes, only GitHub Actions.;"actions/checkout@v3
actions/setup-dotnet@v3
actions/upload-pages-artifact@v1.0.7
actions/deploy-pages@v1
actions/upload-artifact@v3
ncipollo/release-action@v1";;Yes.;When creating a CI workflow, we typically create a separate branch based off of the master branch, create the base workflow file, manually keep testing and then merge to master via squash commit.;Through the checks section that's found above the merge button.;CI allows us to quickly verify that the user's code is not failing. Additionally our CI automatically publishes builds to Nuget and uploads artifacts to the Github Release page.;Yes.;Dependabot;"https://github.com/DSharpPlus/DSharpPlus/blob/master/.github/ISSUE_TEMPLATE.md
https://github.com/DSharpPlus/DSharpPlus/blob/master/.github/PULL_REQUEST_TEMPLATE.md
https://github.com/DSharpPlus/DSharpPlus/blob/master/CONTRIBUTING.md";Unsure of what the question is asking.;Yes;Yes;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
100.0;TRUE;970;7 to 10 years;1 to 3 years ago;herbstluftwm/herbstluftwm;Less than 10;Source code contributor;;Other;No;Yes;Unit testing,Integration testing,System testing;;Statement/Line coverage;;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;96%;pytest, tox;5;Tests,Functional defects;3;;2;;1;No.;;Yes;Build checks,Test results;;It makes me as a developer confident that nothing breaks for other people;I don't know.;;I don't know.;;;Yes.;;After pushing in the pr;;I don't know.;;It's crazy good and available here: https://github.com/herbstluftwm/herbstluftwm/blob/master/HACKING;in the same file, https://github.com/herbstluftwm/herbstluftwm/blob/master/HACKING;Yes;Yes;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;17761;10 years and more;10 years ago or more;mapeditor/tiled;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Open Source Software;Yes;Yes;Unit testing;;;;No, this information is not on the GitHub page of the project.;;;QTest;4;Code quality or maintainability defects,Functional defects;;;;;1;Yes (Please provide a link to it in the text box below):;https://github.com/mapeditor/tiled/blob/master/CONTRIBUTING.md;Yes;Build checks;;To stay familiar with the code base and to avoid introducing defects or slow code.;No.;;Yes, both.;Build checks, making releases ;AppVeyor, Travis CI;Yes.;GitHub workflow file, AppVeyor config file;Every commit / pull request;It notices compile errors on different Qt versions or compilers / systems. It provides binaries that can be downloaded for testing.;No.;;https://github.com/mapeditor/tiled/blob/master/CONTRIBUTING.md;This is covered by the CI builds.;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;425;3 to 6 years;3 to 6 years ago;9p4/jellyfin-plugin-sso;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Other;No;No;;;;;;;;;10;Code quality or maintainability defects,Functional defects;;;;;1;No.;;Yes;Code quality warnings,Build checks;;Helps to find logic bugs in strange or unusual configurations of the program;Yes;;Yes, only GitHub Actions.;dotnet, jellyfin-plugin-repo, prettier, commit-lint;;Yes.;Add the yaml file to the repository;Always (on every commit, pr, etc);A commit that succeeded on the local machine but did not on the action runner because of configuration differences;No.;;Yes https://github.com/9p4/jellyfin-plugin-sso/blob/main/CONTRIBUTING.md;Yes;No;No;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;1157;1 to 3 years;1 to 3 years ago;kubernetes/test-infra;Less than 10;Source code contributor;;Industry;No;Yes;Unit testing,Integration testing,Validation testing,System testing;;Statement/Line coverage;;No, this information is not on the GitHub page of the project.;;;Prow (CI/CD), Go testing library, Prometheus (monitoring system), promtool (testing queries to Prometheus), ;5;Functional defects,Other (Please specify the subject and number of comments in the text box below);;;4;CCing other person (1);1;Yes (Please provide a link to it in the text box below):;https://github.com/kubernetes/perf-tests/blob/master/clusterloader2/README.md;Yes;Code quality warnings,Build checks,Test results,Other (Please specify in the text box below);Linters;Getting better acquainted with the codebase, training the code reading skills;Yes;;I don't know.;;;I don't know.;;;;Yes.;https://github.com/k8s-ci-robot, https://github.com/apps/linux-foundation-easycla;"https://github.com/kubernetes/community/blob/master/contributors/guide/pull-requests.md
https://prow.k8s.io/command-help
https://github.com/kubernetes/perf-tests/blob/master/CONTRIBUTING.md
https://github.com/kubernetes/community/blob/master/contributors/devel/sig-testing/testing.md
https://github.com/kubernetes/community/blob/master/contributors/guide/pull-requests.md#why-is-my-pull-request-not-getting-reviewed
https://github.com/kubernetes/community/blob/master/contributors/guide/contributor-cheatsheet/README.md";Yes;No;No;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;867;3 to 6 years;3 to 6 years ago;rfelcman/eclipse-ee4j/eclipselink;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry;Yes;Yes;Unit testing,Integration testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);;;JUnit, LGTM, Jenkins;1-2;Tests,Other (Please specify the subject and number of comments in the text box below);1;;;Typing;1;Yes (Please provide a link to it in the text box below):;E.g. see checks https://github.com/eclipse-ee4j/eclipselink/pull/1810;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;;No.;;Yes, only GitHub Apps.;;CodeQL;Yes.;During PRs;During PRs;During PRs to discover bugs;Yes.;Dependebot;Yes by WiKi https://github.com/eclipse-ee4j/eclipselink/wiki/Creating-a-Pull-Request;Yes https://github.com/eclipse-ee4j/eclipselink/blob/master/CONTRIBUTING.md;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;311;10 years and more;10 years ago or more;vufind-org/vufind;Less than 10;Source code contributor;;Academia;Yes;Yes;Unit testing,Integration testing;;Statement/Line coverage;;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;;;;Tests,Code quality or maintainability defects,Functional defects;;;;;2;Not aware of it.;;Yes;Code quality warnings,Test results;;;Yes;;Yes, only GitHub Actions.;;;Yes.;;;;I don't know.;;;;Yes;Yes;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;582;10 years and more;7 to 10 years ago;Intel/dml-lang;Less than 10;Source code contributor;;Industry;No;Yes;Unit testing,Integration testing,System testing;;;;No, this information is not on the GitHub page of the project.;;;"TeamCity 
Github actions 
Homebrew test-framework ";3-4;Tests,Code quality or maintainability defects;;;;;1;No.;;No.;;;It's absolutely essential to maintain code quality, spread knowledge across the team, learn new things and so much more that I can't think of right now 🙂;Yes;;Yes, only GitHub Actions.;Not sure ;;No we don't configure our CI workflows on GitHub.;;;It helps me be more confident that I'm not breaking anything in products that rely on DML ;No.;;Not sure, I guess there are readmes etc in the source ;No;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;356;1 to 3 years;Less than 1 year ago;PolyMC/polymc.github.io;Less than 10;Source code contributor;;Other;No;I don't know.;;;;;;;;;Around 15;Other (Please specify the subject and number of comments in the text box below);;;;Please correct this element of {website} to this better fitting element;2;Not aware of it.;;Yes;Build checks,Test results;;It allows you to gain a knowledge of how others see your code, and helps you find bugs you may have otherwise not seen.;No.;;No.;;;No we don't configure our CI workflows on GitHub.;;;;No.;;Not an official one, we are just told to keep the site professional, and optimize for the users.;No;Yes;Yes;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;403;10 years and more;3 to 6 years ago; Hanabi-Live/hanabi-live;10 to 50;Source code contributor;;Academia;No;Yes;Unit testing;;;;No, this information is not on the GitHub page of the project.;;;;1;;;;;;1;No.;;Yes;Code quality warnings,Test results;;;No.;;Yes, only GitHub Actions.;gofmt, prettier, cspell, ...;;Yes.;;;;Yes.;Dependabot;https://github.com/Hanabi-Live/hanabi-live/blob/main/CONTRIBUTING.md;;Yes;Yes;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;2615;3 to 6 years;1 to 3 years ago;gluesql/gluesql;Less than 10;Source code contributor;;Open Source Software;Yes;Yes;Unit testing,Integration testing,System testing;;;;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;98.8%;Cargo test;12;Other (Please specify the subject and number of comments in the text box below);;;;Implementation;0;Not aware of it.;;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;Improve the code, better understand the problem to solve, ;Yes;;Yes, only GitHub Actions.;Testing, coverage, linter ;;Yes.;;After pushing my work. I wait the checking result on my pull request page.;"Often, it remember me to add tests.
Often, it propose me suggestions about how to improve my code.";I don't know.;;Just in joining the discord channel and talking with gluesql  contributors .;No;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;321;10 years and more;7 to 10 years ago;facile-it/paraunit;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry;No;Yes;Unit testing,Integration testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);91;;PHPUnit;A couple;Code quality or maintainability defects,Functional defects;;;;;1;No.;;Yes;;;;Yes;;Yes, both.;shivammathur/setup-php ramsey/composer-install codecov/codecov-action actions/checkout;Codecov;Yes.;Manually / copying from other projects;After committing a PR;To test on different language and dependecies versions;No.;;Contributing.md;Yes;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;2519;1 to 3 years;1 to 3 years ago;searxng/searxng;Less than 10;Source code contributor;;Academia;No;I don't know.;;;;;;;;;~6;Other (Please specify the subject and number of comments in the text box below);;;;Feedbacks about the improved (translated) documentation;More than 2;Yes (Please provide a link to it in the text box below):;https://github.com/searxng/searxng/blob/master/CONTRIBUTING.md;Yes;Other (Please specify in the text box below);There are no reports whatsoever;Helps me to know when a thing might be breaking before using it to production;No.;;Yes, only GitHub Actions.;Python, Docker;;Yes.;Using workflow files;When I want to know more about it, or when it has an error;;No.;;https://github.com/searxng/searxng/blob/master/CONTRIBUTING.md;No;Yes;Yes;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;12367;10 years and more;10 years ago or more;voxpupuli/voxpupuli-release;Less than 10;Source code contributor;;Other;No;Yes;Unit testing;;;;No, this information is not on the GitHub page of the project.;;;rspec;13;Code quality or maintainability defects,Other (Please specify the subject and number of comments in the text box below);;10;;3 suggestions / questions;2;No.;;Yes;Test results;;Work collectively with other contributors so that the best choices / decisions can emerge.;Yes;;Yes, only GitHub Actions.;checkout / ruby;;Yes.;Through PR against .github/action/;At each PR (required for merging);The bulid matrix allows to check that the change work with all versions of Ruby the project support, which is a PITA to check on your own machine.  It is easier to open a PR and wait for the CI results.;I don't know.;;not really. projects developers are available on IRC in case of questions, but the project issues are also open for this.;no;Yes;Yes;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;340;10 years and more;3 to 6 years ago;ron-rs/ron;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry,Open Source Software;No;Yes;Unit testing,Integration testing,Validation testing;;Statement/Line coverage,Branch coverage;;Yes, I know. (Please specify in the text box below);97;;Rust libtest;2;Code quality or maintainability defects;;2;;;1;No.;;Yes;Build checks,Test results;;Determine scope and viability of the change;Yes;;Yes, only GitHub Actions.;Rust/Cargo;;Yes.;;;;I don't know.;;;;Yes;Yes;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;268;10 years and more;7 to 10 years ago;erwindon/saltgui;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry;No;Yes;Unit testing,System testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);30%;;yarn;;Other (Please specify the subject and number of comments in the text box below);;;;functionality content;1;;;;;;;Yes;;No.;;;No we don't configure our CI workflows on GitHub.;;;;Yes.;dependabot;;yes;No;No;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;477;3 to 6 years;3 to 6 years ago;cloudflare/workers-sdk;10 to 50;Source code contributor;;Industry;No;Yes;Unit testing;;Statement/Line coverage,Branch coverage,Mutation score;;Yes, I know. (Please specify in the text box below);68.12%;;;5;Code quality or maintainability defects;;5;;;1;Yes (Please provide a link to it in the text box below):;https://github.com/cloudflare/workers-sdk/blob/main/CONTRIBUTING.md;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;Prevent bugs and make sure changes are quality;I don't know.;;Yes, only GitHub Actions.;;;Yes.;.github/workflow yaml files;On the PR status page;Find issues with changes, make sure code coverage wasn't decreased;I don't know.;;https://github.com/cloudflare/workers-sdk/blob/main/CONTRIBUTING.md;Yes;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE
